N-Grossman,45´5 VOL.8 BONGO B2B N-GROSSMAN,url:https://soundcloud.com/ngrossman/455-vol8-bongo-b2b-n-grossman
FunkTasty Crew World,FunkTasty Crew #018 - Timonk & Pumbass Guest Mix,url:https://soundcloud.com/funktastycrew-world/funktasty-crew-018-timonk-pumbass-guest-mix
Plasmapool,The Bassnifics - Get Dirty,url:https://soundcloud.com/plasmapool/the-bassnifics-get-dirty
Naughty Boy Music,La La La (feat. Sam Smith),url:https://soundcloud.com/naughtyboymusic/naughty-boy-la-la-la-feat-sam
John Vives (Official),John Vives Mix @ TC (OWSLA) @ Paris 15 Málaga (Spain),url:https://soundcloud.com/johnvivesoficial/john-vives-mix-tc-owsla-paris
TeeBee,A Day That Never Comes,url:https://soundcloud.com/calyxteebee/a-day-that-never-comes
Freestylers,In Love With You,url:https://soundcloud.com/freestylers/in-love-with-you
Juan RIOS,ChillxWill • Home Grown (Juan RIOS Remix),url:https://soundcloud.com/juan-rios-beats/chillxwill-home-grown-juan
Sinister Records™,Mr Quiet & Sym-On Featuring Mr Traumatik - Mutilate (BACK AS FREE DOWNLOAD!),url:https://soundcloud.com/sinister-recs/mr-quiet-sym-on-mr-traumatik-mutilate-free-download
Aud!o DNB,DC Breaks - Swag (Audio Remix),url:https://soundcloud.com/audiofreakcult/dc-breaks-swag-audio-remix
Braindread,Braindread & Combo Calada - Life Is A Remix,url:https://soundcloud.com/braindread/braindread-combo-calada-life-is-a-remix-preview-forthcoming-in-break-coast
FunkTasty Crew World,FunkTasty Crew #011 - Kuplay Guest Mix,url:https://soundcloud.com/funktastycrew-world/funktasty-crew-011-kuplay-guest-mix
Data Transmission,Neonlight - Heavy Bettie VIP,url:https://soundcloud.com/data-transmission/neonlight-heavy-bettie-vip
FunkTasty Crew World,FunkTasty Crew #010 - Noemi & Yera W Guest Mix,url:https://soundcloud.com/funktastycrew-world/funktasty-crew-010-noemi-year-w-guest-mix
Elektroshok Records,Javy Groove - MFD (Out now),url:https://soundcloud.com/elektroshokrecords/javy-groove-mfd-out-2nd
Geon,Geon - Fluence (Original Mix)OUT NOW!!!!!!!!!!!!!!!!!,url:https://soundcloud.com/juliosb_25/geon-fluence-original-mix
Colombo-Break,Geon & Kulman - The First Element ( Colombo Remix ),url:https://soundcloud.com/colombo-break/geon-kulman-the-first-element-colombo-remix
Freefall Collective,Freefall Collective - Renegade,url:https://soundcloud.com/freefall-collective-sound/freefall-collective-renegade
NoisyBreaks,Phobiacs - Sunglasses,url:https://soundcloud.com/noisybreaks/phobiacs-sunglasses
Stanton Warriors,Loving Me Wrong,url:https://soundcloud.com/stantonwarriors/stanton-warriors-loving-me
Kuplay,SevenG - Evolution (Kuplay remix)[The Pooty Club records] Coming soon,url:https://soundcloud.com/kuplay/seveng-evolution-kuplay-remixthe-pooty-club-records-coming-soon
Elektroshok Records,Michael White - Lycanthrope (Guau Remix) (Top 19),url:https://soundcloud.com/elektroshokrecords/michael-white-lycanthrope-guau
NORBAK,Scent Ruffneck Fresh (Norbak Re-Work)- CUT,url:https://soundcloud.com/djnorbak/ruffneck
reggaeville,Kabaka Pyramid - Waiting For You [7th Heaven Riddim - DJ Frass Records 2014],url:https://soundcloud.com/reggaeville/kabaka-pyramid-waiting-for-you
spektramusic,Adrenalinez - Please My Phone * 21.April on Beatport,url:https://soundcloud.com/spektramusic/adrenalinez-please-my-phone-21
PROPAGANDA MUSIC,COME ON - FLASH CATS [128K CLIP],url:https://soundcloud.com/propaganda-uk/come-on-flash-cats-master
FRANKEE,Instinct (Free download link in description),url:https://soundcloud.com/frankeemusic/instinct-free-download-link-in-description
Simon Shackleton Music,Elite Force & Klaus Badelt - Loco (TASTER),url:https://soundcloud.com/simon_shackleton/elite-force-klaus-badelt-loco
Quadrat Beat,Crisp Biscuit - Blow Your Speakers (Quadrat Beat),url:https://soundcloud.com/quadrat-beat/crisp-biscuit-blow-your
Perfect Kombo,Perfect Kombo - Gotham (Original Mix) Clip,url:https://soundcloud.com/perfectkombo/perfect-kombo-gotham-original
Perfect Kombo,Perfect Kombo - Basstardo (Original Mix) Clip,url:https://soundcloud.com/perfectkombo/perfect-kombo-basstardo
Dreadsquad,Gimmi di vapor (J Bostron rmx) feat. Million Stylez & Richie Riott,url:https://soundcloud.com/dreadsquad/gimmi-di-vapor-j-bostron-rmx
Kid Digital,Kid Digital - Pull The Trigger [BBZ Records],url:https://soundcloud.com/kid-digital/kid-digital-pull-that-trigger
spektramusic,Xtreme Project - Stop * 19.January on Beatport,url:https://soundcloud.com/spektramusic/xtreme-project-stop-19-january
Dj Killer,The Loops Of Fury - I Need (DJ KILLER RE - RUB 2012) FREE DOWNLOAD!!,url:https://soundcloud.com/djkillerspain/the-loops-of-fury-i-need-dj-killer-re-rub-2012free-download
Gutter Gutter,Deekline - Got To Believe (Coming soon on: Gutter Gutter),url:https://soundcloud.com/gutter-gutter/deekline-got-to-believe-coming-soon-on-gutter-gutter
NEED MONEY RECORDS,Die Kitty - Shoem dance (The flea remix),url:https://soundcloud.com/needmoneyrecords/nmy-007-die-kitty-shoemn-dance-the-flea-remix
Adrenalinez,Adrenalinez - Robotic Force (Original Mix),url:https://soundcloud.com/adrenalinez1/adrenalinez-robotic-force-original-mix
spektramusic,Funk U - Feel So * 19.January on Beatport,url:https://soundcloud.com/spektramusic/funk-u-feel-so-19-january-on
Flashback (Sp),Flashback - Shallow (Original Mix) OUT NOW on BEATPORT!!,url:https://soundcloud.com/flashback-spain/flashback-shallow
Distorsion Records,[DSTR112]Mutantbreakz - Boom,url:https://soundcloud.com/distorsionrecords/dstr12mutantbreakz-boom
AnitaBreakz,AnitaBreakz - Insight,url:https://soundcloud.com/anitabreakz/anitabreakz-insight
Bubu Breaks,Bubu (BREAKS) feat Jamy - Kriptonite,url:https://soundcloud.com/bububreaks/bubu-breaks-feat-jamy
Place 2b // Teddy Killerz,Place 2b & Paimon - Feretory (Dutty Audio 005),url:https://soundcloud.com/place2b/paimon-place-2b-feretory-dub
Elektroshok Records,Destroyers - Ri or Anna,url:https://soundcloud.com/elektroshokrecords/destroyers-ri-or-anna
NEED MONEY RECORDS,Kuplay & The Flea - Kebaina,url:https://soundcloud.com/needmoneyrecords/nmy-006-kuplay-the-flea-kebaina-original-mix-cut
Mutantbreakz,MUTANTBREAKZ -  BOOM (ORIGINAL MIX) OUT NOW ON BEATPORT!!,url:https://soundcloud.com/mutantbreakz/mutantbreakz-boom-original-mix-out-now-on-beatport
Elektroshok Records,GUAU - Reggae Tool (Top 23),url:https://soundcloud.com/elektroshokrecords/guau-reggae-tool-out-5th
Ruff N Fresh Records,Pyramid vs Colombo - Tension (Original Mix) [Out Now],url:https://soundcloud.com/ruff-n-fresh-records/pyramid-vs-colombo-tension-original-mix-clip
Sub Slayers,Gold Dubs 'Knowledge Is Power' [Neuro Funk EP],url:https://soundcloud.com/subslayers/03-knowledge-is-power
Rasco,DJ RASCO @ YO NO SE PINCHAR VOL.3,url:https://soundcloud.com/djrasco/dj-rasco-yo-no-se-pinchar-vol3
Music - On,Rumble In The Jungle ( Music-on Re - Edit),url:https://soundcloud.com/music-on-4/rumble-in-the-jungle-music-on
Music - On,What I Wantt (Music -On Re - Edit)mp3,url:https://soundcloud.com/music-on-4/what-i-wantt-music-on-re-edit
Music - On,Kikazo. Feat Busta Rhymes - Dangerus (Original Mix) Cut "C.T" Gangstad,url:https://soundcloud.com/music-on-4/kikazo-feat-busta-rhymes
Music - On,M&M - Zombie Jump Up! (Work in progres),url:https://soundcloud.com/music-on-4/m-m-zombie-jump-up
Music - On,Bloody Fool (kikazo Breaks Mix) FREE DOWNLOAD!!!,url:https://soundcloud.com/music-on-4/bloody-fool-kikazo-breaks-mix
Kindcrime | Alessandro Nero,KDCFREE002: Konnformm - Spook Central,url:https://soundcloud.com/kindcrime-recordings/kdcfree002-konnformm-spook
Elektroshok Records,UFO Project - Dance M.F.,url:https://soundcloud.com/elektroshokrecords/ufo-project-dance-m-f
Elektroshok Records,UFO Project - One Love,url:https://soundcloud.com/elektroshokrecords/ufo-project-one-love
Elektroshok Records,Liquid 8 feat Davina Myers - The One (UFO Project Remix),url:https://soundcloud.com/elektroshokrecords/liquid-8-feat-davina-myers-2
Distorsion Records,[DSTR111]ilLegal Content - I Wanna Rock (Kuplay Remix),url:https://soundcloud.com/distorsionrecords/illegal-content-i-wanna-rock-kuplay-remix
FRANK LOZANO,Doublefacez - Discoantique (Frank Lozano Remix) (NMITY045) OUT NOW!,url:https://soundcloud.com/franklozanospain/doublefacez-discoantique-frank
FRANK LOZANO,Frank Lozano - Corrupt Money (Original Mix) (N-MITY052) OUT NOW!,url:https://soundcloud.com/franklozanospain/frank-lozano-corrupt-money
Kwerk,Juxtapose - Switch Off (KWeRK Remix) **OUT NOW - RUMP SHAKER RECORDS**,url:https://soundcloud.com/djkwerk/juxtapose-switch-off-kwerk-remix
Kwerk,Virtual Riot - We're Not Alone (KWeRK ReWeRK) *DL Available*,url:https://soundcloud.com/djkwerk/were-not-alone-kwerk
Dubaxface,Wes Smith, The Juice Squad - Bomb Diggy Diggy Ft. Big Wiggles (Dubaxface Remix),url:https://soundcloud.com/dubaxface/bombdiggydiggy-ft-big-wiggles-dubaxface-remixpreview
Dubaxface,Dubaxface - The Lotion (Breaks Mix),url:https://soundcloud.com/dubaxface/dubaxface-the-lotion-breaks-mix
Dubaxface,Dubaxface - Push It (Vip Mix),url:https://soundcloud.com/dubaxface/dubaxface-push-it-vip-mix
Dubaxface,Break The Mode Ft BBK (Original Mix),url:https://soundcloud.com/dubaxface/dubaxface-ft-bbk-break-the
FRANK LOZANO,Frank Lozano - Blood Cells (Original Mix) (NMITY055) OUT NOW!,url:https://soundcloud.com/franklozanospain/frank-lozano-blood-cells
Alex Clubbers,The4c-Break The Rules(Alex Clubbers Remix)DIABLO LOCO REC Demotrack OUT 15 July on Beatport,url:https://soundcloud.com/alex-clubbers/the4c-break-the-rules-alex
Alex Clubbers,Alex Clubbers-Serious Man (Original mix) Demotrack OUT 1 JULIO ELEKTROSHOK REC,url:https://soundcloud.com/alex-clubbers/alex-clubbers-serious-man
Deekline,Defkline & Red Polo - Got Your Money (Hot Cakes) FREE DOWNLOAD,url:https://soundcloud.com/djdeekline/defkline-red-polo-got-your
DeiBeat,Chambao - Playas De Barbate (  Remix  ),url:https://soundcloud.com/deibeat/chambao-playas-de-barbate-remix
Flashback (Sp),FlashBack - Don't Stop (Original Mix) [[FREE XMAS DOWNLOAD]],url:https://soundcloud.com/flashback-spain/flashback-dont-stop-original-mix-free-xmas-download
Vadim Shantor,Vadim Shantor - My Tasty Ass (Original Mix),url:https://soundcloud.com/vadimshantor/vadim-shantor-my-tasty-ass-original-mix
NEOH,Let The Bass Down (Original Mix) Ref: NMITY065,url:https://soundcloud.com/neohproducer/let-the-bass-down-original-mixforthcoming-on-n-mitysound-records
Mr Breaks,Mr Breaks Ft. BBK - Feeling Me (Original Mix) CLICK ON BUY TO DOWNLOAD!,url:https://soundcloud.com/mrbreaks-1/mr-breaks-ft-bbk-feeling-me-original-mix-free-download
Funk U Official,Only When I See You ft. Kuplay (Original Mix),url:https://soundcloud.com/funk-u-official/only-when-i-see-you-ft-kuplay
Funk U Official,My Eyes (Original Mix),url:https://soundcloud.com/funk-u-official/my-eyes-original-mix
Funk U Official,Time To Funk (Original Mix),url:https://soundcloud.com/funk-u-official/time-to-funk-original-mix
Funk U Official,We Are Back (Original Mix),url:https://soundcloud.com/funk-u-official/we-are-back-original-mix
Funk U Official,Manos Arriba (Original Mix),url:https://soundcloud.com/funk-u-official/manos-arriba-original-mix
Funk U Official,Terror Squad (Funk U Mix),url:https://soundcloud.com/funk-u-official/terror-squad-funk-u-mix
Funk U Official,Funk U - Winter Is Coming (192kbps Unmastered Tasters),url:https://soundcloud.com/funk-u-official/funk-u-winter-is-coming-192kbps-unmastered-tasters
Funk U Official,Madafaka (Original Mix),url:https://soundcloud.com/funk-u-official/madafaka-original-mix
iBreaks,Colombo - Later,url:https://soundcloud.com/ibreaks/colombo-later
Acida-Records,Geon & Kulman - The First Element ( Colombo Remix ) OUT NOW!!!,url:https://soundcloud.com/acida-records/geon-kulman-the-first-element-colombo-remix-out-now
CYRAX&SEKTOR,CYRAX & SEKTOR - GENESYS,url:https://soundcloud.com/cyrax-sektor/cyrax-sektor-genesys
KOAN Sound,KOAN Sound & Asa - Tetsuo's Redemption,url:https://soundcloud.com/koan-sound/tetsuos-redemption
Elektroshok Records,ESR137 Aggresivnes - Drop The Funk (Top 30 on Beatport),url:https://soundcloud.com/elektroshokrecords/esr137-aggresivnes-drop-the-funk-may-19-on-beatport
Distorsion Records,[DSTR110]Vertikal - Ghetto Girls (V.Aparicio Remix),url:https://soundcloud.com/distorsionrecords/vertikal-ghetto-girls-vaparicio-remix
NEED MONEY RECORDS,Knox & Mutantbreakz - Sex tape,url:https://soundcloud.com/needmoneyrecords/nmy003-knox-mutantbreakz-sex-tape-originalout-now-on-beatport
WyldFyre Mixes,SevenG - Evolution,url:https://soundcloud.com/mixes/seveng-evolution
Mutantbreakz,NMY003 KNOX AND MUTANTBREAKZ -SEX TAPE OUT NOW ON BEATPORT!!!!,url:https://soundcloud.com/mutantbreakz/nmy003-knox-and-mutantbreakz-sex-tape-151214-on-beatport
Dickin,Dickin - Dr.Jaro ( Original Mix),url:https://soundcloud.com/dickin/dickin-drjaro-original-mix
Delicious Groove Records,SevenG - Elysium (Timonk & Pumbass Remix),url:https://soundcloud.com/delicious-groove-records/seveng-elysium-timonk-pumbass-remix
NEED MONEY RECORDS,Funk U - Once again,url:https://soundcloud.com/needmoneyrecords/nmy002-funk-u-once-again-original-out-now-on-beatport
NEED MONEY RECORDS,Funk U - Battlebreak,url:https://soundcloud.com/needmoneyrecords/nmy002-funk-u-battlebreak-original-out-now-on-beatport
Vinyl Junkie,Tango & Ratty - Tales From The Darkside (Vinyl Junkie & Sanxion Remix) *OFFICIAL*,url:https://soundcloud.com/djvinyljunkie/tango-ratty-tales-from-the
Billy Daniel Bunter,Billy Daniel Bunter & Sanxion meet Vinyl Junkie - Ode to the Badman,url:https://soundcloud.com/billy-daniel-bunter/billy-daniel-bunter-sanxion
RackNRuin,Soundclash Instrumental,url:https://soundcloud.com/racknruin/soundclash-instrumental
Sanxion,All The Things (F/C Warehouse Wax),url:https://soundcloud.com/sanxion/all-the-things-webclip-fc-warehouse-wax
NICE UP! records,Stand Up (Dead Belly remix)- Mr Benn ft Nanci Correia,url:https://soundcloud.com/niceuprecords/stand-up-dead-belly-remix-mr-benn-ft-nanci-correia
CYRAX&SEKTOR,CYRAX & SEKTOR - SOLARIS,url:https://soundcloud.com/cyrax-sektor/cyrax-sektor-solaris
Mike Delinquent,Donae'o - "Check My Swagger Out" (Mike Delinquent Project remix),url:https://soundcloud.com/mikedelinquent/donaeo-check-my-swagger-out
Final-FeverZ,[DZR060] Noemi and Yera W - Spind Me Around (Final Feverz Remix),url:https://soundcloud.com/final-feverz/spind-me-around-final-feverz
YARDROCK,RIQYR0022 - Yardrock Anthem - Ft Jamie Irie - J Bostron,url:https://soundcloud.com/riq-records-yardrock/yardrock-anthem-jamie-irie-j
Rasco,DJ RASCO @ 12º ANIVERSARIO RAVEART [www.raveart.es],url:https://soundcloud.com/djrasco/dj-rasco-12-aniversario
Sound Break Records,[SBR077] Sound Beach & Destilux - Street Boyz (Dark Flick Remix) OUT NOW!,url:https://soundcloud.com/soundbreakrecords/sbr077-sound-beach-destilux
Acida-Records,Geon - Caronte (Colombo Remix) OUT NOW!!!,url:https://soundcloud.com/acida-records/geon-caronte-colombo-remix-out-now
Perfect Kombo,Xpander - Walk Away (Perfect Kombo Remix) Proximamente ... Coming soon ... [DISTORSION RECORDS],url:https://soundcloud.com/perfectkombo/x-pander-walk-away-perfect-kombo-remix-proximamente-coming-soon-distorsion-records
Haters Clothing Krew,H8RS KREW minimix *03 - KUPLAY,url:https://soundcloud.com/haters-clothing/h8rs-krew-minimix-03-kuplay
Elektroshok Records,Zap - Lazy Smoke (Out now),url:https://soundcloud.com/elektroshokrecords/zap-lazy-smoke-out-1st
Elektroshok Records,Destilux - Fluff (Out now),url:https://soundcloud.com/elektroshokrecords/destilux-fluff-out-1st
Elektroshok Records,Master & Disaster - Neurofreaks (Out now),url:https://soundcloud.com/elektroshokrecords/master-disaster-neurofreaks
Kulman,Kulman - Jammed Voice (Original mix)OUT NOW!!!,url:https://soundcloud.com/kulman-break/kulman-jammed-voice-original-mix-8122014
NORBAK,NORBAK @ Breaks Shock 2014 - Sala Fanatic (Sevilla) [25.10.14],url:https://soundcloud.com/djnorbak/breaks-shock
CYRAX&SEKTOR,CYRAX & SEKTOR - OMNICRON,url:https://soundcloud.com/cyrax-sektor/cyrax-sektor-omnicron
Distorsion Records,[DSTR039]The Brainkiller - Sweet Song,url:https://soundcloud.com/distorsionrecords/dstr039-the-brainkiller-sweet
djbrazen,Brazen Feat. Lookemee - We're Not Here - (Ed Solo Remix) (Clip),url:https://soundcloud.com/djbrazen/brazen-were-not-here-ed-solo-remix-clip
DogEatDog Records,Shade K & BBK - "Waist Deep" OUT now on Beatport,url:https://soundcloud.com/dedr/shade-k-bbk-waist-deep-dedr
DirTy MaN,Lexxmatiq & Beau Di Angelo - Squat (DirTy MaN Mix) FREE DOWNLOAD¡¡¡,url:https://soundcloud.com/dirty-man/lexxmatiq-beau-di-angelo-squat
Funk4Mation,Funk4Mation - Supernova (Original Mix)Now on FD!,url:https://soundcloud.com/funk4mation/funk4mation-supernova-original-mix
Dubaxface,DRKWTR & Miss Mants- Get Ready (Dubaxface Remix),url:https://soundcloud.com/dubaxface/drkwrt-miss-mants-get-ready-dubaxface-remix-preview
Strongbass Oficial ✪,StrongBass - Electrik (Original mix) [PROMO],url:https://soundcloud.com/melenasbreaakz/strongbass-electrik-original-mix-promo
Bass Muzik,DJ NORBAK - Break The Spring [03.05.2014],url:https://soundcloud.com/bass-muzik/djnorbak
Geon,Geon - Phobos ( Original mix ) OUT NOW!!!!!!,url:https://soundcloud.com/juliosb_25/geon-phobos-original-mix-release-date-24112014
Kuplay,Kuplay Ft The Flea - Homeboy [The pooty club records] Coming Soon,url:https://soundcloud.com/kuplay/kuplay-ft-the-flea-homboy-the-pooty-club-records-coming-soon
MASTER & DISASTER,Master & Disaster - Promo Mix @BassPool 2.0,url:https://soundcloud.com/masterandisastr/master-disaster-promo-mix-basspool-20
MASTER & DISASTER,Master & Disaster - Fuck Me Please (Original Mix),url:https://soundcloud.com/masterandisastr/master-disaster-fuck-me-please
StereoFunk,StereoFunk - Tedito,url:https://soundcloud.com/stereofunkprod/stereofunk-tedito
Distorsion Records,Yankee - Cosmic (Aggresivnes Rmx),url:https://soundcloud.com/distorsionrecords/dstr104yankee-cosmic-aggresivnes-rmx
THUMP,Stanton Warriors - Beat Goes On,url:https://soundcloud.com/thump/stanton-warriors-beat-goes-on
Held2Ransom,H2R039 : Sticky Fingers - Shadows (Original Mix),url:https://soundcloud.com/held2ransom/h2r039-sticky-fingers-shadows
Held2Ransom,H2R039 : Sticky Fingers - Old Skool (Original Mix),url:https://soundcloud.com/held2ransom/h2r039-sticky-fingers-old
Freak Beats,Freak Beats -Concurso Winter Festival Raveart,url:https://soundcloud.com/freak-beats-1/freak-beats-concurso-winter
Bass Soul,Bass Soul-Diamond (Break Mix),url:https://soundcloud.com/bass-soul/bass-soul-diamond-break-mix
Daviid_bReAKz,devix breakz vs javivi - a lo clasico*,url:https://soundcloud.com/daviid_breakz/devix-breakz-vs-javivi-a-lo
k4dj,K4dj The Drop Cut work in progres,url:https://soundcloud.com/k4dj-a-k-a-dudbass/k4dj-the-drop-cut-work-in
spektramusic,K4DJ - The pure sax * 2.September on Beatport,url:https://soundcloud.com/spektramusic/k4dj-the-pure-sax-2-september
Beat By Brain,K4DJ - Make me feel so good [14.October on Beatport],url:https://soundcloud.com/beat-by-brain/k4dj-make-feel-so-good
spektramusic,K4DJ - Caldo Gaditano / TOP42 Beatport,url:https://soundcloud.com/spektramusic/k4dj-caldo-gaditano
Strongbass Oficial ✪,StrongBass - Clipper (Original mix) [PROMO],url:https://soundcloud.com/melenasbreaakz/strongbass-clipper-original-mix-promo
Bubu Breaks,Bubu - Illusions (Original Mix)        FREE DOWNLOAD,url:https://soundcloud.com/bububreaks/bubu-illusions
DR.BEATS,Dr Beats - Chicago (Original Mix) Free,url:https://soundcloud.com/drbeats-beats/dr-beats-chicago-original-mix-free
Elektroshok Records,Blacklist Ft. UniVsol - Get A Grip (Kid Digital Remix),url:https://soundcloud.com/elektroshokrecords/blacklist-ft-univsol-get-a
Damageman,Damageman - Brain Fart (clip),url:https://soundcloud.com/dj-damage-1/damageman-brain-fart-clip
Serial Killaz,Upgrade - Run It Back,url:https://soundcloud.com/serialkillaz/7-upgrade-run-it-back-1
DirTy MaN,Kritix - Full Melt (DirTy MaN Mix)  FREE DOWNLOAD¡¡¡,url:https://soundcloud.com/dirty-man/kritix-full-melt-dirty-man-mix
thunny7,Breaks-Dylan Rhymes, Krafty Kuts, Elite Force - Party Phenomenon (Elite Force Re-Fix),url:https://soundcloud.com/thunny7/breaks-dylan-rhymes-krafty-kuts-elite-force-party-phenomenon-elite-force-re-fix
Ribs+IG88,Backdraft. Headcharge - Ribs + IG88 remix,url:https://soundcloud.com/ribs-ig88/backdraft-headcharge-ribs-ig88-remix
Jose Morales Sigma 7,Sigma 7 Green and unfiltered,url:https://soundcloud.com/jose-morales-sigma-7/sigma-7-green-and-unfiltered
manue roe,Twins Break @ Christmas Day RECUERDOS Del 2011,url:https://soundcloud.com/manue-roe/twins-break-christmas-day
Mutantbreakz,Waves (Robin Schulz Remix) (Mutantbreakz 2step Edit)FREE DOWNLOAD!!!!,url:https://soundcloud.com/mutantbreakz/waves-robin-schulz-remix-mutantbreakz-2step-editfree-download
iBreaks,Colombo :: Do it Now :: iBreaks (17-11-14),url:https://soundcloud.com/ibreaks/colombo-do-it-now-ibreaks-17-11-14
Sound Beach Spain,BBB058 | Sound Beach - Sweet Haters (Original Mix) TOP 22 BREAKS BEATPORT!,url:https://soundcloud.com/sound_beach/bbr058-sound-beach-sweet-haters-original-mix
iBreaks,Colombo :: This is Awesome :: iBreaks (17-11-14),url:https://soundcloud.com/ibreaks/colombo-this-is-awesome-ibreaks-17-11-14
Mutantbreakz,Kuplay & Mutantbreakz - Outbreak [Need Money records] OUT NOW ON BEATPORT!!!,url:https://soundcloud.com/mutantbreakz/kuplay-mutantbreakz-outbreak-need-money-records-coming-soon
Nin0 BreaKsBlooD,Cut---Summer festival 2009  - Artisrt = *" aLDo Ferrari "*,url:https://soundcloud.com/ninopopu3/cut-summer-festival-2009
Aleeeeex,Aldo Ferrari Temaso 1reggae Summer Festival 2007,url:https://soundcloud.com/alex-ps-7/aldo-ferrari-temaso-1reggae
ElGuiiriBreaks,Aldo ferrari Temazo,url:https://soundcloud.com/silverhaze69/aldo-ferrari-temazo
Dj Fee-Lyne,Shade K - The Force,url:https://soundcloud.com/dj-fee-lyne/shade-k-the-force
manue roe,TWINS BREAK - 17 Aniversario ANIMALIA@Sala AnfiTeatro,url:https://soundcloud.com/manue-roe/twins-break-17-aniversario
Delicious Groove Records,Staxia - Arab,url:https://soundcloud.com/delicious-groove-records/staxia-arab
Sound Perfect Breakz Rec.,Destilux - Two Hands (Sound Beach remix),url:https://soundcloud.com/sound-perfect-breakz/destilux-two-hands-sound-beach-remix
DANKS,The BRAINKILLER -> DANKS -> SevenG -> SYNTHETiC HYPE (MTG Mix),url:https://soundcloud.com/dj-danks/the-brainkiller-danks-seveng-synthetic-hype-mtg-mix
KLAINY,KL2 - Gipsy (Original Mix) // OUT NOW!,url:https://soundcloud.com/klainy11150/kl2-gipsy-original-mix-out-now
MAZTEK,MAZTEK - UP&DOWN [SUBCULTURE],url:https://soundcloud.com/maztek/maztek-up-down-clip
MAZTEK,Maztek - iMaz,url:https://soundcloud.com/maztek/maztek-imaz
MAZTEK,Mindscape & Audio - Truth Hurts Ft. Stapleton [Maztek Remix] Friction Remix of the week,url:https://soundcloud.com/maztek/mindscape-audio-truth-hurts-ft-stapleton-maztek-remix
spektramusic,K4DJ - Light out * 27.October on Beatport,url:https://soundcloud.com/spektramusic/k4dj-light-out-27-october-on
RAM Records,Audio - Nil By Mouth,url:https://soundcloud.com/ramrecords/audio-nil-by-mouth
Delicious Groove Records,Zendi & Mals - Last Time (Cyrax & Sektor Remix),url:https://soundcloud.com/delicious-groove-records/zendi-mals-last-time-cyrax-sekor-remix
Jamie Bostron,Sara Lugo - Really Like You ft. Protoje (Jamie Bostron Remix),url:https://soundcloud.com/jbostron/sara-lugo-protoje
Deekline,Jack U aka Diplo & Skrillex – BBC Radio 1 - 26/10/2014 (Deekline & Ed Solo - One In The Front),url:https://soundcloud.com/djdeekline/deekline-ed-solo-one-in-the-front-jack-u-aka-diplo-skrillex-bbc-radio-1
Xtreme project,[SBR074] Xtreme Project - Let S Go (Original Mix) OUT SOON! 29 - 12 - 2014,url:https://soundcloud.com/sasixtremepoject/sbr074-xtreme-project-let-s-go-original-mix-out-soon-29-12-2014
Ꮆ〇⟆ᓰⲌᕮ,Lil Jon - Snap Your Finger ( Candyland Remix ) [Gosize Re Bounce ] FREE DOWNLOAD,url:https://soundcloud.com/gosize/lil-jon-snap-your-finger-candyland-remix-blakoke-re-bounce-free-download
MARKY B,Yazmeen - Blue Jeans (Marky B UK Vocal Garage Refix),url:https://soundcloud.com/theoriginalmarkyb/marky-b-ft-yasmeen-blue-jeans
Blackout Music NL,State of Mind & MC Dino - Ghost (Optiv & BTK Remix),url:https://soundcloud.com/blackoutmusicnl/state-of-mind-mc-dino-ghost
Delicious Groove Records,Hankook - Thyphon,url:https://soundcloud.com/delicious-groove-records/hankook-thyphon
Distorsion Records,[DSTR106]Temazo - Breakbeat Warrior,url:https://soundcloud.com/distorsionrecords/dstr106temazo-breakbeat-warrior
MAZTEK,State of Mind Black Sun Empire & Codebreaker MC - Long Time Dead (Maztek Remix),url:https://soundcloud.com/maztek/state-of-mind-black-sun-empire-codebreaker-mc-long-time-dead-maztek-remix
Downbeat,[OUT NOW] DBP057 - RIBS & IG88 - THE ILLEST & SCIROCCO,url:https://soundcloud.com/downbeat-1/dbp057-ribs-ig88-the-illest
spektramusic,K4DJ - Funky Bass / TOP36 Beatport,url:https://soundcloud.com/spektramusic/k4dj-funky-bass
Slamboree,The Mighty Boosh - Love Games (Slamboree & Father Funk Remix) ★ Free Download ★,url:https://soundcloud.com/slamboree/love-games-remix
Slamboree,Death Of A Festival (feat Beans On Toast),url:https://soundcloud.com/slamboree/death-of-a-festival-feat-beans
Slamboree,Slamboree - Prokofiev (FREE DOWNLOAD),url:https://soundcloud.com/slamboree/slamboree-prokofiev-free-mp3
FFRR,Oliver Heldens X Becky Hill - Gecko (Overdrive) [Matrix & Futurebound Remix],url:https://soundcloud.com/ffrr-records/oliver-heldens-x-becky-hill-gecko-overdrive-matrix-futurebound-remix
Funk U Official,Breakbeat (Original Mix),url:https://soundcloud.com/funk-u-official/breakbeat-original-mix
Flashback (Sp),Flashback - I Need You,url:https://soundcloud.com/flashback-spain/flashback-i-need-you
Flashback (Sp),Flashback - This Is My Music,url:https://soundcloud.com/flashback-spain/flashback-this-is-my-music
Flashback (Sp),FlashBack - Free Music (Original Mix) [[[ FREE DOWNLOAD IN BUY ]]],url:https://soundcloud.com/flashback-spain/flashback-free-music-free
Flashback (Sp),FlashBack - Nexus (Original Mix) [Teknical Records],url:https://soundcloud.com/flashback-spain/flashback-nexus-teknical
